Study level 1	Study level 2	Study level 3	Name	Image	LayerData	Overall_Cy5_Entropy	Overall_DAPI_Entropy	Overall_FITC_Entropy	Overall_TRITC_Entropy	Per_Lesion_Cy5_Entropy	Per_Lesion_DAPI_Entropy	Per_Lesion_FITC_Entropy	Per_Lesion_TRITC_Entropy	L01_DAPI	L02_DAPI	L03_DAPI	L04_DAPI	L05_DAPI	L06_DAPI	L07_DAPI	L08_DAPI	L09_DAPI	L10_DAPI	L11_DAPI	L12_DAPI	L13_DAPI	L14_DAPI	cells_total_all_granulomas	cells_total_granuloma - cells_total_granuloma	Cy5_all_granulomas_percent	Cy5_cells_all_granulomas	Cy5_cells_granuloma	Cy5_granuloma_percent - Cy5_granuloma_percent	DAPI_cells_all_granulomas	DAPI_cells_granuloma	FITC_all_granulomas_percent	FITC_cells_all_granulomas	FITC_cells_granuloma	FITC_granuloma_percent - FITC_granuloma_percent	object_info - LabelType	object_info - LabelName	object_info - ROIType	object_info - ROIName	object_info - Envelope	TRITC_all_granulomas_percent	TRITC_cells_all_granulomas	TRITC_cells_granuloma	TRITC_granuloma_percent - TRITC_granuloma_percent	L01_total_host	L01_B220	L01_CD4	L01_CD8	L02_total_host	L02_B220	L02_CD4	L02_CD8	L03_total_host	L03_B220	L03_CD4	L03_CD8	L04_total_host	L04_B220	L04_CD4	L04_CD8	L05_total_host	L05_B220	L05_CD4	L05_CD8	L06_total_host	L06_B220	L06_CD4	L06_CD8	L07_total_host	L07_B220	L07_CD4	L07_CD8	L08_total_host	L08_B220	L08_CD4	L08_CD8	L09_total_host	L09_B220	L09_CD4	L09_CD8	L10_total_host	L10_B220	L10_CD4	L10_CD8	L11_total_host	L11_B220	L11_CD4	L11_CD8	L12_total_host	L12_B220	L12_CD4	L12_CD8	L13_total_host	L13_B220	L13_CD4	L13_CD8	Lobe_total_total_host	Lobe_total_B220	Lobe_total_DAPI	Lobe_total_CD4	Lobe_total_CD8	lesion_count	L14_total_host	L14_B220	L14_CD4	L14_CD8	Cy5_texture_entropy_lesion	Cy5_texture_entropy_lobe	DAPI_texture_entropy_lesion	DAPI_texture_entropy_lobe	FITC_texture_entropy_lesion	FITC_texture_entropy_lobe	TRITC_texture_entropy_lesion	TRITC_texture_entropy_lobe	L01_area	L02_area	L03_area	L04_area	L05_area	L06_area	L07_area	L08_area	L09_area	L10_area	L11_area	L12_area	L13_area	L14_area
Sarah Cooper	Final Opal Data	SAL20	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses755_105013_Result.mld	5.335283933	6.606040304	6.612340956	6.562628408	5.807159028	6.694681172	6.455515038	6.377924827	3392	3957	425	9901	9459	0	0	0	0	0	0	0	0	0	41331	669	19.65110934	8122	40	5.979073244	27322	428	6.723766664	2779	79	11.80866966	NA	NA	1	L01	(1.505456 -2.603364) -> (1.774806 -2.836265)	7.519779342	3108	122	18.23617339	3929	180	188	170	4873	274	339	305	663	40	79	122	16018	3464	1262	1474	15451	4162	905	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40934	8120	27134	2773	3100	5	0	0	0	0	9.333099585	13.05518831	9.17739355	12.44648203	9.217110839	13.48563923	9.133305085	13.44169936	269310.4993	324779.5484	41309.18285	971551.6238	918150.3648	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL20	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses755_105013_Result.mld	5.335283933	6.606040304	6.612340956	6.562628408	5.487888597	6.645117318	6.644897003	6.519828158	3392	3957	425	9901	9459	0	0	0	0	0	0	0	0	0	41331	16243	19.65110934	8122	3465	21.33226621	27322	10038	6.723766664	2779	1263	7.775657206	NA	NA	1	L01	(0.615150 -2.814652) -> (1.887707 -4.203995)	7.519779342	3108	1477	9.093147818	3929	180	188	170	4873	274	339	305	663	40	79	122	16018	3464	1262	1474	15451	4162	905	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40934	8120	27134	2773	3100	5	0	0	0	0	13.05518831	13.05518831	12.7947422	12.44648203	13.36958479	13.48563923	13.32548121	13.44169936	269310.4993	324779.5484	41309.18285	971551.6238	918150.3648	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL20	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses755_105013_Result.mld	5.335283933	6.606040304	6.612340956	6.562628408	5.508242153	6.405419225	6.632564433	6.603754578	3392	3957	425	9901	9459	0	0	0	0	0	0	0	0	0	41331	15610	19.65110934	8122	4162	26.6623959	27322	9505	6.723766664	2779	909	5.823190263	NA	NA	1	L01	(1.068368 -3.768838) -> (2.301571 -5.258824)	7.519779342	3108	1034	6.623959001	3929	180	188	170	4873	274	339	305	663	40	79	122	16018	3464	1262	1474	15451	4162	905	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40934	8120	27134	2773	3100	5	0	0	0	0	12.11572727	13.05518831	12.70806046	12.44648203	13.48563923	13.48563923	13.44169936	13.44169936	269310.4993	324779.5484	41309.18285	971551.6238	918150.3648	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	5.588402939	6.708830446	6.635341868	6.652385728	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	12175	14.59735128	5467	1882	15.45790554	26208	7954	8.813948521	3301	1469	12.06570842	NA	NA	1	L01	(-2.723499 -1.332730) -> (-1.885772 -2.777556)	6.611128912	2476	870	7.145790554	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	13.04252329	13.04252329	12.8147098	12.4207746	13.36614876	13.36614876	13.3990109	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	5.786998467	6.608139782	6.327479167	5.252899089	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	69	14.59735128	5467	10	14.49275362	26208	53	8.813948521	3301	2	2.898550725	NA	NA	1	L01	(-2.751240 -2.907877) -> (-2.606081 -2.964006)	6.611128912	2476	4	5.797101449	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	9.177758702	13.04252329	9.086773546	12.4207746	9.193261526	13.36614876	9.034504038	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	5.826275619	6.731861403	6.198151156	6.240588272	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	3891	14.59735128	5467	164	4.214854793	26208	3127	8.813948521	3301	318	8.172706245	NA	NA	1	L01	(-2.779949 -3.846579) -> (-2.105445 -4.575604)	6.611128912	2476	282	7.247494217	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	11.98060815	13.04252329	11.41688276	12.4207746	11.98469911	13.36614876	11.90736745	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	6.018800742	6.686354715	6.456679762	6.440971327	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	829	14.59735128	5467	130	15.68154403	26208	511	8.813948521	3301	111	13.38962606	NA	NA	1	L01	(-3.517033 -4.220769) -> (-3.121879 -4.516573)	6.611128912	2476	77	9.288299156	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	10.46092415	13.04252329	10.18793357	12.4207746	10.3429903	13.36614876	10.39446244	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	5.669136401	6.745225142	6.399107506	6.45726416	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	1599	14.59735128	5467	47	2.939337086	26208	1431	8.813948521	3301	52	3.25203252	NA	NA	1	L01	(-2.268668 -4.645926) -> (-1.885772 -5.323340)	6.611128912	2476	69	4.315196998	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	11.95972491	13.04252329	11.27122312	12.4207746	12.14848681	13.36614876	11.93038528	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	5.838109969	6.738673905	6.495781068	6.247411904	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	3068	14.59735128	5467	438	14.27640156	26208	2183	8.813948521	3301	253	8.246414602	NA	NA	1	L01	(-3.370584 -4.825603) -> (-2.682209 -5.290437)	6.611128912	2476	194	6.323337679	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	11.77664069	13.04252329	11.5175786	12.4207746	12.10855434	13.36614876	12.11647667	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL19	SAL20	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\SAL D114 17-20_08_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2210\ses756_104923_Result.mld	5.537314875	6.707212951	6.616371303	6.600708761	4.90458084	6.628360241	6.642815849	6.637359019	12477	272	2464	104	1445	1601	3035	837	0	0	0	0	0	0	37452	7257	14.59735128	5467	1324	18.24445363	26208	5257	8.813948521	3301	339	4.671351798	NA	NA	1	L01	(-3.143491 -5.203986) -> (-2.250927 -6.174623)	6.611128912	2476	337	4.643792201	19265	3302	2133	1461	400	34	58	37	3205	158	318	271	383	154	90	57	1611	47	52	69	2489	431	273	219	4557	1086	209	276	1124	133	75	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33015	5342	22219	3208	2472	7	0	0	0	0	11.49407715	13.04252329	11.6280186	12.4207746	12.03106375	13.36614876	12.00380429	13.3990109	1246700.883	26514.9946	232245.1141	17363.1093	109802.645	170937.3054	280138.9261	84236.63613	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.363798396	5.904427622	6.125608798	6.319621422	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	10371	5.966763088	2104	893	8.610548645	26669	7573	9.735692814	3433	979	9.439784013	NA	NA	1	L01	(-1.779164 6.215987) -> (-0.514002 5.280556)	8.66655323	3056	926	8.928743612	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	12.00086728	12.43233236	11.91820066	11.85363448	12.12177524	12.34932128	12.0966114	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	6.08573122	6.051397832	6.251655605	6.280826925	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	2457	5.966763088	2104	134	5.453805454	26669	1750	9.735692814	3433	321	13.06471306	NA	NA	1	L01	(-1.631707 5.277329) -> (-1.134806 4.608427)	8.66655323	3056	252	10.25641026	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	12.21353446	12.43233236	11.76245081	11.85363448	12.19865165	12.34932128	12.13531874	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.734329257	6.064511309	5.930713375	6.122776664	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	2684	5.966763088	2104	135	5.029806259	26669	2292	9.735692814	3433	126	4.694485842	NA	NA	1	L01	(-1.173526 4.800095) -> (-0.610156 4.323828)	8.66655323	3056	131	4.880774963	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	10.93991779	12.43233236	10.69059046	11.85363448	10.79465228	12.34932128	10.84435487	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.543821112	5.920169228	6.014087637	6.038101922	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	3455	5.966763088	2104	149	4.312590449	26669	2460	9.735692814	3433	262	7.583212735	NA	NA	1	L01	(-1.245479 3.958884) -> (-0.664363 3.091860)	8.66655323	3056	584	16.90303907	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	12.31870748	12.43233236	11.69244949	11.85363448	12.17580904	12.34932128	12.03100018	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.601272564	6.067516441	6.033629265	6.350312248	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	2012	5.966763088	2104	99	4.920477137	26669	1485	9.735692814	3433	235	11.67992048	NA	NA	1	L01	(-2.438365 3.699777) -> (-2.005996 3.221898)	8.66655323	3056	193	9.592445328	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	11.03177646	12.43233236	10.56306821	11.85363448	10.9322358	12.34932128	10.9440481	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	6.014377608	5.767899063	6.32891049	6.512795203	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	2438	5.966763088	2104	109	4.470877769	26669	1704	9.735692814	3433	350	14.35602953	NA	NA	1	L01	(-3.544777 3.642987) -> (-3.095952 3.007319)	8.66655323	3056	275	11.27973749	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	10.89419255	12.43233236	10.74189711	11.85363448	10.79863391	12.34932128	10.78134353	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.795633999	6.234519938	6.036677934	6.157256886	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	883	5.966763088	2104	137	15.51528879	26669	642	9.735692814	3433	70	7.927519819	NA	NA	1	L01	(-1.475861 3.553929) -> (-1.167072 3.255455)	8.66655323	3056	34	3.850509626	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	9.634735972	12.43233236	9.563983702	11.85363448	9.658523329	12.34932128	9.548877656	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.779575543	6.073791271	5.971020434	6.181069393	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	5803	5.966763088	2104	292	5.031880062	26669	4419	9.735692814	3433	649	11.18387041	NA	NA	1	L01	(-3.038518 3.392915) -> (-2.302846 2.701747)	8.66655323	3056	443	7.633982423	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	12.43233236	12.43233236	11.5947179	11.85363448	12.34932128	12.34932128	12.28213126	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.772924559	5.985537319	6.045593973	5.993913465	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	759	5.966763088	2104	24	3.162055336	26669	629	9.735692814	3433	72	9.486166008	NA	NA	1	L01	(-1.986637 3.344514) -> (-1.763999 2.903419)	8.66655323	3056	34	4.479578393	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	11.21827797	12.43233236	10.34869461	11.85363448	11.15161247	12.34932128	11.01124567	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
Sarah Cooper	Final Opal Data	SAL21	SAL D114 21-24_01	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114\SAL D114 21-24_01.vsi	\\cvmvisiopharm01\VIS_Migration\d2\e2215\ses757_105103_Result.mld	5.487094101	5.62786745	5.895730576	6.236289266	5.488807855	6.012062309	5.689089849	5.886272122	7406	1749	2206	2407	1449	1693	584	4363	621	1438	1961	0	0	0	35262	2053	5.966763088	2104	63	3.068679981	26669	1663	9.735692814	3433	223	10.86215295	NA	NA	1	L01	(-1.517807 3.196084) -> (-0.813111 2.712073)	8.66655323	3056	104	5.065757428	10188	892	979	926	2447	134	321	252	2592	131	125	131	3394	149	262	583	1964	96	234	185	2425	109	351	276	815	133	67	34	5741	291	648	441	750	24	72	34	1820	62	220	103	2249	67	145	76	0	0	0	0	0	0	0	0	34347	2088	25841	3423	3040	11	0	0	0	0	12.3896592	12.43233236	11.55704105	11.85363448	12.23676951	12.34932128	12.35178274	12.35178274	630883.0508	171039.975	149185.8388	188109.8228	111387.9617	170466.9265	54824.41312	318108.533	41944.14931	115380.9767	125769.1461	0	0	0
